-1.1337868;-2.7827328;-2.7827328;-1.9449541
-1.9449541;-3.0566893;-4.9955556;1.4034431
1.4034431;-0.5688073;-3.3357117;-0.2398967
-0.2398967;1.1601796;-1.9319728;-1.2671106
-1.2671106;-1.5039675;-2.0642202;0.7025761
0.7025761;-0.5734369;0.5800898;1.5069767
1.5069767;2.2201405;0.6827828;6.0758798
6.0758798;7.6744186;7.0569737;1.6155508
1.6155508;7.7895894;10.1826698;1.7003911
1.7003911;3.3434125;11.2744186;-1.3542886
-1.3542886;0.3230743;8.1378299;1.059322
1.059322;-0.3093128;3.0237581;1.4675052
1.4675052;2.5423729;2.8736609;1.338843
1.338843;2.8259958;2.5079418;1.3293101
1.3293101;2.6859504;5.2966102;0.2012072
0.2012072;1.533192;4.4025157;2.0080321
2.0080321;2.2132797;4.9586777;-0.1968504
-0.1968504;1.8072289;3.3681292;0.1025641
0.1025641;-0.0944882;2.1167002;0.3940731
0.3940731;0.4970414;2.313253;0.8792589
0.8792589;1.276797;1.1811024;1.07393
1.07393;1.9626315;2.469428;-1.0625192
-1.0625192;0;1.276797;0.7782101
0.7782101;-0.2925778;1.6643115;2.2239382
2.2239382;3.0194553;3.0194553;0.2794984
0.2794984;2.5096525;2.2097321;1.4086629
1.4086629;1.6920985;4.7626459;0.282276
0.282276;1.6949153;4.2471042;1.762963
1.762963;2.0502154;3.7770056;1.5431649
1.5431649;3.3333333;5.0847458;-1.1612903
-1.1612903;0.363954;2.4216313;-1.7261387
-1.7261387;-2.8673835;0.3703704;-1.6605166
-1.6605166;-3.3579925;-3.00626;0.2776735
0.2776735;-1.3874539;-4.2150538;-2.896273
-2.896273;-2.6266417;-5.8964317;0.8709056
0.8709056;-2.0505912;-3.4095941;-1.627445
-1.627445;-0.7707129;-3.3771107;1.7475728
1.7475728;0.091687;-1.9607843;-0.2900763
-0.2900763;1.4524272;0.6705202;2.2048691
2.2048691;1.9083969;2.0018337;-0.4644195
-0.4644195;1.7302098;3.207767;-0.2859723
-0.2859723;-0.7490637;1.1450382;-0.9433962
