104.12;102.75;103.38;103.75
103.75;104.12;105.88;103.25
103.25;103.75;106;101.5
101.5;103.25;102.75;104.62
104.62;101.5;104.12;104.62
104.62;104.62;103.75;105
105;104.62;103.25;105.12
105.12;105;101.5;104.12
104.12;105.12;104.62;104.38
104.38;104.12;104.62;106.12
106.12;104.38;105;106.38
106.38;106.12;105.12;105
105;106.38;104.12;103.25
103.25;105;104.38;103
103;103.25;106.12;102
102;103;106.38;102.38
102.38;102;105;102.25
102.25;102.38;103.25;101.5
101.5;102.25;103;100.62
100.62;101.5;102;100.38
100.38;100.62;102.38;99.5
99.5;100.38;102.25;100.88
100.88;99.5;101.5;101
101;100.88;100.62;99.12
99.12;101;100.38;99.62
99.62;99.12;99.5;98.38
98.38;99.62;100.88;99.38
99.38;98.38;101;98.62
98.62;99.38;99.12;97.62
97.62;98.62;99.62;97.12
97.12;97.62;98.38;98.38
98.38;97.12;99.38;99.12
99.12;98.38;98.62;98.12
98.12;99.12;97.62;98.62
98.62;98.12;97.12;100.5
100.5;98.62;98.38;99.5
99.5;100.5;99.12;98.75
98.75;99.5;98.12;98.25
98.25;98.75;98.62;99.38
99.38;98.25;100.5;99.25
99.25;99.38;99.5;96.62
96.62;99.25;98.75;96.25
96.25;96.62;98.25;98.25
98.25;96.25;99.38;100.5
100.5;98.25;99.25;102
102;100.5;96.62;100.62
100.62;102;96.25;100.75
100.75;100.62;98.25;100.5
100.5;100.75;100.5;100.5
100.5;100.5;102;101.38
101.38;100.5;100.62;101.62
101.62;101.38;100.75;101.25
101.25;101.62;100.5;101.25
101.25;101.25;100.5;100.38
100.38;101.25;101.38;101
101;100.38;101.62;100.38
100.38;101;101.25;99
99;100.38;101.25;99.25
99.25;99;100.38;98.88
98.88;99.25;101;98.62
98.62;98.88;100.38;99
99;98.62;99;98.5
98.5;99;99.25;98.38
98.38;98.5;98.88;96.5
96.5;98.38;98.62;95
95;96.5;99;95.75
95.75;95;98.5;95.62
95.62;95.75;98.38;94.38
94.38;95.62;96.5;94.88
94.88;94.38;95;95.12
95.12;94.88;95.75;95.25
95.25;95.12;95.62;94.5
94.5;95.25;94.38;95.5
95.5;94.5;94.88;96.88
96.88;95.5;95.12;98
98;96.88;95.25;98.62
98.62;98;94.5;98.25
98.25;98.62;95.5;99.38
99.38;98.25;96.88;101
101;99.38;98;99.62
99.62;101;98.62;101.38
101.38;99.62;98.25;104
104;101.38;99.38;102.88
102.88;104;101;103.62
103.62;102.88;99.62;104.88
104.88;103.62;101.38;105.38
105.38;104.88;104;104.88
104.88;105.38;102.88;104.25
104.25;104.88;103.62;104.62
104.62;104.25;104.88;105.88
105.88;104.62;105.38;105
105;105.88;104.88;104.88
104.88;105;104.25;102.25
102.25;104.88;104.62;103.62
103.62;102.25;105.88;102.62
102.62;103.62;105;101.12
101.12;102.62;104.88;99
99;101.12;102.25;98.25
98.25;99;103.62;98.88
98.88;98.25;102.62;98
98;98.88;101.12;97.25
97.25;98;99;99.75
99.75;97.25;98.25;99.88
99.88;99.75;98.88;101.25
101.25;99.88;98;104.25
104.25;101.25;97.25;101.62
101.62;104.25;99.75;99.88
99.88;101.62;99.88;100.38
100.38;99.88;101.25;100.25
100.25;100.38;104.25;98.5
98.5;100.25;101.62;98.5
98.5;98.5;99.88;98.25
98.25;98.5;100.38;98
98;98.25;100.25;98.25
98.25;98;98.5;98.88
98.88;98.25;98.5;100.25
100.25;98.88;98.25;98.25
98.25;100.25;98;98.38
98.38;98.25;98.25;97
97;98.38;98.88;96.62
96.62;97;100.25;96.62
96.62;96.62;98.25;99.88
99.88;96.62;98.38;100.25
100.25;99.88;97;100.12
100.12;100.25;96.62;99.38
99.38;100.12;96.62;98.88
98.88;99.38;99.88;100
100;98.88;100.25;96.25
96.25;100;100.12;97.25
97.25;96.25;99.38;96.5
96.5;97.25;98.88;95.5
95.5;96.5;100;95.38
95.38;95.5;96.25;94.75
94.75;95.38;97.25;95.12
95.12;94.75;96.5;97.88
97.88;95.12;95.5;94.25
94.25;97.88;95.38;92.5
92.5;94.25;94.75;92.25
92.25;92.5;95.12;91.25
91.25;92.25;97.88;90
90;91.25;94.25;90.25
90.25;90;92.5;89
89;90.25;92.25;85.12
85.12;89;91.25;86.25
86.25;85.12;90;87.75
87.75;86.25;90.25;88.62
88.62;87.75;89;88
88;88.62;85.12;86.88
86.88;88;86.25;85.5
85.5;86.88;87.75;86.25
86.25;85.5;88.62;84.88
84.88;86.25;88;85.75
85.75;84.88;86.88;88.25
88.25;85.75;85.5;88.25
88.25;88.25;86.25;88.25
88.25;88.25;84.88;89.38
89.38;88.25;85.75;90.38
90.38;89.38;88.25;89
89;90.38;88.25;90.25
90.25;89;88.25;90.38
90.38;90.25;89.38;92.25
92.25;90.38;90.38;94.62
94.62;92.25;89;92.38
92.38;94.62;90.25;91.25
91.25;92.38;90.38;90.88
90.88;91.25;92.25;90.25
90.25;90.88;94.62;92.38
92.38;90.25;92.38;95.38
95.38;92.38;91.25;95.5
95.5;95.38;90.88;96.38
96.38;95.5;90.25;95.25
95.25;96.38;92.38;92.88
92.88;95.25;95.38;95.62
95.62;92.88;95.5;93.5
93.5;95.62;96.38;93.12
93.12;93.5;95.25;93.75
93.75;93.12;92.88;93.25
93.25;93.75;95.62;91.88
91.88;93.25;93.5;91.75
91.75;91.88;93.12;90
90;91.75;93.75;91.38
91.38;90;93.25;92.25
92.25;91.38;91.88;91.25
91.25;92.25;91.75;89.88
89.88;91.25;90;89.25
89.25;89.88;91.38;89.75
89.75;89.25;92.25;90.25
90.25;89.75;91.25;92.12
92.12;90.25;89.88;90.75
90.75;92.12;89.25;89.75
89.75;90.75;89.75;89.62
89.62;89.75;90.25;89.62
89.62;89.62;92.12;89.75
89.75;89.62;90.75;89.88
89.88;89.75;89.75;89.38
89.38;89.88;89.62;88.25
88.25;89.38;89.62;88.25
88.25;88.25;89.75;87.75
87.75;88.25;89.88;86.88
86.88;87.75;89.38;87.5
87.5;86.88;88.25;88.25
88.25;87.5;88.25;87.38
87.38;88.25;87.75;86.62
86.62;87.38;86.88;86.38
86.38;86.62;87.5;87.38
87.38;86.38;88.25;87.88
87.88;87.38;87.38;87.75
87.75;87.88;86.62;89.12
89.12;87.75;86.38;89.62
89.62;89.12;87.38;88.75
88.75;89.62;87.88;87.62
87.62;88.75;87.75;87.5
87.5;87.62;89.12;85.88
85.88;87.5;89.62;86.12
86.12;85.88;88.75;85.62
85.62;86.12;87.62;85.25
85.25;85.62;87.5;85.12
85.12;85.25;85.88;84.12
84.12;85.12;86.12;83.25
83.25;84.12;85.62;83.38
83.38;83.25;85.25;83.5
83.5;83.38;85.12;82.88
82.88;83.5;84.12;82.25
82.25;82.88;83.25;81.75
81.75;82.25;83.38;83.12
83.12;81.75;83.5;82.38
82.38;83.12;82.88;84.88
84.88;82.38;82.25;85.12
85.12;84.88;81.75;86
86;85.12;83.12;87.5
87.5;86;82.38;88.25
88.25;87.5;84.88;88.5
88.5;88.25;85.12;88.62
88.62;88.5;86;89.5
89.5;88.62;87.5;90
90;89.5;88.25;90.12
90.12;90;88.5;89.25
89.25;90.12;88.62;88.12
88.12;89.25;89.5;88.12
88.12;88.12;90;88.5
88.5;88.12;90.12;88.12
88.12;88.5;89.25;90.75
90.75;88.12;88.12;90.62
90.62;90.75;88.12;92.5
92.5;90.62;88.5;93.88
93.88;92.5;88.12;93.38
93.38;93.88;90.75;93.75
93.75;93.38;90.62;93.12
93.12;93.75;92.5;93.88
93.88;93.12;93.88;93.5
93.5;93.88;93.38;92.38
92.38;93.5;93.75;91.75
91.75;92.38;93.12;91.62
91.62;91.75;93.88;90.75
90.75;91.62;93.5;92.5
92.5;90.75;92.38;91.62
91.62;92.5;91.75;91.5
91.5;91.62;91.62;91.75
91.75;91.5;90.75;90.5
90.5;91.75;92.5;90.88
90.88;90.5;91.62;91.12
91.12;90.88;91.5;90.75
90.75;91.12;91.75;90.62
90.62;90.75;90.5;90.62
90.62;90.62;90.88;89.75
89.75;90.62;91.12;89
89;89.75;90.75;90.38
90.38;89;90.62;91
91;90.38;90.62;90.62
90.62;91;89.75;90.12
90.12;90.62;89;92
92;90.12;90.38;93
93;92;91;94.12
94.12;93;90.62;93.12
93.12;94.12;90.12;92.62
92.62;93.12;92;94.5
94.5;92.62;93;95
95;94.5;94.12;95.25
95.25;95;93.12;95.88
95.88;95.25;92.62;97.62
97.62;95.88;94.5;97.12
97.12;97.62;95;97.25
97.25;97.12;95.25;98.62
98.62;97.25;95.88;97.88
97.88;98.62;97.62;98.25
98.25;97.88;97.12;96.88
96.88;98.25;97.25;98.12
98.12;96.88;98.62;96.75
96.75;98.12;97.88;97.88
97.88;96.75;98.25;97.5
97.5;97.88;96.88;97.62
97.62;97.5;98.12;97.88
97.88;97.62;96.75;97.88
97.88;97.88;97.88;99.25
99.25;97.88;97.5;100.25
100.25;99.25;97.62;95
95;100.25;97.88;92.88
92.88;95;97.88;93.75
93.75;92.88;99.25;92.5
92.5;93.75;100.25;92.75
92.75;92.5;95;92.75
92.75;92.75;92.88;92.38
92.38;92.75;93.75;93.75
93.75;92.38;92.5;94.38
94.38;93.75;92.75;95.38
95.38;94.38;92.75;94.75
94.75;95.38;92.38;94.88
94.88;94.75;93.75;94.25
94.25;94.88;94.38;91.62
91.62;94.25;95.38;88.25
88.25;91.62;94.75;87.12
87.12;88.25;94.88;88.5
88.5;87.12;94.25;88
88;88.5;91.62;88.38
88.38;88;88.25;88.12
88.12;88.38;87.12;88.38
88.38;88.12;88.5;88.62
88.62;88.38;88;88
88;88.62;88.38;86.62
86.62;88;88.12;85.88
85.88;86.62;88.38;86
86;85.88;88.62;85.12
85.12;86;88;87.12
87.12;85.12;86.62;86.38
86.38;87.12;85.88;87.38
87.38;86.38;86;87.25
87.25;87.38;85.12;86.62
86.62;87.25;87.12;87.62
87.62;86.62;86.38;87.5
87.5;87.62;87.38;86.62
86.62;87.5;87.25;86
86;86.62;86.62;86.12
86.12;86;87.62;86.88
86.88;86.12;87.5;87.5
87.5;86.88;86.62;88
88;87.5;86;88.38
88.38;88;86.12;85.5
85.5;88.38;86.88;83.12
83.12;85.5;87.5;83.75
83.75;83.12;88;83.5
83.5;83.75;88.38;84.38
84.38;83.5;85.5;83.25
83.25;84.38;83.12;83.62
83.62;83.25;83.75;82.5
82.5;83.62;83.5;82.25
82.25;82.5;84.38;82.75
82.75;82.25;83.25;81
81;82.75;83.62;80.75
80.75;81;82.5;80.12
80.12;80.75;82.25;78.5
78.5;80.12;82.75;78.88
78.88;78.5;81;79.75
79.75;78.88;80.75;78.38
78.38;79.75;80.12;79.38
79.38;78.38;78.5;78.5
78.5;79.38;78.88;78.5
78.5;78.5;79.75;78.75
78.75;78.5;78.38;78
78;78.75;79.38;72.88
72.88;78;78.5;70.75
70.75;72.88;78.5;68.5
68.5;70.75;78.75;68.38
68.38;68.5;78;68.5
68.5;68.38;72.88;68.5
68.5;68.5;70.75;69.12
69.12;68.5;68.5;67.5
67.5;69.12;68.38;65.75
65.75;67.5;68.5;67.12
67.12;65.75;68.5;66
66;67.12;69.12;66.88
66.88;66;67.5;68.88
68.88;66.88;65.75;69.12
69.12;68.88;67.12;68.25
68.25;69.12;66;65.88
65.88;68.25;66.88;66.25
66.25;65.88;68.88;67.5
67.5;66.25;69.12;65.88
65.88;67.5;68.25;65
65;65.88;65.88;64.12
64.12;65;66.25;64.88
64.88;64.12;67.5;64.88
64.88;64.88;65.88;64.25
64.25;64.88;65;63.12
63.12;64.25;64.12;61.25
61.25;63.12;64.88;62.25
62.25;61.25;64.88;63.25
63.25;62.25;64.25;64.88
64.88;63.25;63.12;65.38
65.38;64.88;61.25;66
66;65.38;62.25;68.25
68.25;66;63.25;67.75
67.75;68.25;64.88;67.88
67.88;67.75;65.38;67.25
67.25;67.88;66;67
67;67.25;68.25;65.88
65.88;67;67.75;65.38
65.38;65.88;67.88;62.62
62.62;65.38;67.25;61.75
61.75;62.62;67;62.38
62.38;61.75;65.88;62.88
62.88;62.38;65.38;56.12
56.12;62.88;62.62;51.88
51.88;56.12;61.75;53
53;51.88;62.38;51.38
51.38;53;62.88;48.88
48.88;51.38;56.12;51.75
51.75;48.88;51.88;51.25
51.25;51.75;53;52.75
52.75;51.25;51.38;51.75
51.75;52.75;48.88;49.75
49.75;51.75;51.75;50.12
50.12;49.75;51.25;50.38
50.38;50.12;52.75;50.12
50.12;50.38;51.75;48.88
48.88;50.12;49.75;48
48;48.88;50.12;47
47;48;50.38;46.5
46.5;47;50.12;47.75
47.75;46.5;48.88;48.75
48.75;47.75;48;47.75
47.75;48.75;47;48.75
48.75;47.75;46.5;48.25
48.25;48.75;47.75;49.5
49.5;48.25;48.75;48.38
48.38;49.5;47.75;46.88
46.88;48.38;48.75;46.38
46.38;46.88;48.25;48.62
48.62;46.38;49.5;48.88
48.88;48.62;48.38;49
49;48.88;46.88;49.62
49.62;49;46.38;50.25
50.25;49.62;48.62;51.5
51.5;50.25;48.88;52.62
52.62;51.5;49;52.12
52.12;52.62;49.62;51.12
51.12;52.12;50.25;51.38
51.38;51.12;51.5;52
52;51.38;52.62;52.88
52.88;52;52.12;53.38
53.38;52.88;51.12;52.25
52.25;53.38;51.38;51.12
51.12;52.25;52;50.75
50.75;51.12;52.88;50
50;50.75;53.38;50.5
50.5;50;52.25;50.5
50.5;50.5;51.12;50.5
50.5;50.5;50.75;51.25
51.25;50.5;50;51.12
51.12;51.25;50.5;51.88
51.88;51.12;50.5;53.75
53.75;51.88;50.5;54.38
54.38;53.75;51.25;54.75
54.75;54.38;51.12;54.25
54.25;54.75;51.88;55.25
55.25;54.25;53.75;54.88
54.88;55.25;54.38;55.25
55.25;54.88;54.75;56.12
56.12;55.25;54.25;56.62
56.62;56.12;55.25;55.88
55.88;56.62;54.88;54.88
54.88;55.88;55.25;55.62
55.62;54.88;56.12;55
55;55.62;56.62;55.12
55.12;55;55.88;54.5
54.5;55.12;54.88;54.62
54.62;54.5;55.62;53.75
53.75;54.62;55;53.62
53.62;53.75;55.12;54.25
54.25;53.62;54.5;51.12
51.12;54.25;54.62;50.5
50.5;51.12;53.75;51.38
51.38;50.5;53.62;51.75
51.75;51.38;54.25;50
50;51.75;51.12;50.88
50.88;50;50.5;51.88
51.88;50.88;51.38;52.62
52.62;51.88;51.75;52.62
52.62;52.62;50;52
52;52.62;50.88;52.25
52.25;52;51.88;50.25
50.25;52.25;52.62;51
51;50.25;52.62;49.38
49.38;51;52;49
49;49.38;52.25;48.75
48.75;49;50.25;49
49;48.75;51;49.25
49.25;49;49.38;50.62
50.62;49.25;49;49.12
49.12;50.62;48.75;48.5
48.5;49.12;49;47.75
47.75;48.5;49.25;48.38
48.38;47.75;50.62;48.38
48.38;48.38;49.12;49.88
49.88;48.38;48.5;48.88
48.88;49.88;47.75;48.62
48.62;48.88;48.38;49.25
49.25;48.62;48.38;49.25
49.25;49.25;49.88;49.38
49.38;49.25;48.88;48.25
48.25;49.38;48.62;48.62
48.62;48.25;49.25;48.88
48.88;48.62;49.25;48.88
48.88;48.88;49.38;48
48;48.88;48.25;47.5
47.5;48;48.62;47.88
47.88;47.5;48.88;47.62
47.62;47.88;48.88;49
49;47.62;48;49.62
49.62;49;47.5;49.25
49.25;49.62;47.88;48.38
48.38;49.25;47.62;49.75
49.75;48.38;49;50.38
50.38;49.75;49.62;52.75
52.75;50.38;49.25;53.25
53.25;52.75;48.38;52.75
52.75;53.25;49.75;52
52;52.75;50.38;53.88
53.88;52;52.75;53.88
53.88;53.88;53.25;54
54;53.88;52.75;52.25
52.25;54;52;52.25
52.25;52.25;53.88;52.88
52.88;52.25;53.88;52.5
52.5;52.88;54;52.5
52.5;52.5;52.25;52
52;52.5;52.25;49.88
49.88;52;52.88;50.38
50.38;49.88;52.5;49.62
49.62;50.38;52.5;49.38
49.38;49.62;52;49.25
49.25;49.38;49.88;49.25
49.25;49.25;50.38;48.62
48.62;49.25;49.62;48.75
48.75;48.62;49.38;49.75
49.75;48.75;49.25;50.38
50.38;49.75;49.25;49.38
49.38;50.38;48.62;49.38
49.38;49.38;48.75;49.25
49.25;49.38;49.75;48.25
48.25;49.25;50.38;46.88
46.88;48.25;49.38;46.62
46.62;46.88;49.38;46.62
46.62;46.62;49.25;46.62
46.62;46.62;48.25;48.12
48.12;46.62;46.88;47.62
47.62;48.12;46.62;47.38
47.38;47.62;46.62;47.5
47.5;47.38;46.62;45.62
45.62;47.5;48.12;43.62
43.62;45.62;47.62;42.88
42.88;43.62;47.38;43.62
43.62;42.88;47.5;43.38
43.38;43.62;45.62;42.25
42.25;43.38;43.62;42.38
42.38;42.25;42.88;45.62
45.62;42.38;43.62;44
44;45.62;43.38;43.88
43.88;44;42.25;44.5
44.5;43.88;42.38;43.88
43.88;44.5;45.62;43.38
43.38;43.88;44;44.38
44.38;43.38;43.88;43.75
43.75;44.38;44.5;43.38
43.38;43.75;43.88;43.12
43.12;43.38;43.38;43.25
43.25;43.12;44.38;42.25
42.25;43.25;43.75;41.75
41.75;42.25;43.38;41.62
41.62;41.75;43.12;41
41;41.62;43.25;43
43;41;42.25;42.75
42.75;43;41.75;43
43;42.75;41.62;43.12
43.12;43;41;44.38
44.38;43.12;43;43.88
43.88;44.38;42.75;44
44;43.88;43;44
44;44;43.12;44.12
44.12;44;44.38;44.62
44.62;44.12;43.88;45.75
45.75;44.62;44;45.88
45.88;45.75;44;46
46;45.88;44.12;45.75
45.75;46;44.62;45.5
45.5;45.75;45.75;44.38
44.38;45.5;45.88;44.38
44.38;44.38;46;43.75
43.75;44.38;45.75;43.88
43.88;43.75;45.5;43.5
43.5;43.88;44.38;43.62
43.62;43.5;44.38;43.5
43.5;43.62;43.75;43.38
43.38;43.5;43.88;42.25
42.25;43.38;43.5;42.12
42.12;42.25;43.62;41.88
41.88;42.12;43.5;41.88
41.88;41.88;43.38;41.75
41.75;41.88;42.25;41.75
41.75;41.75;42.12;41.75
41.75;41.75;41.88;41.62
41.62;41.75;41.88;42
42;41.62;41.75;43.88
43.88;42;41.75;44.25
44.25;43.88;41.75;43.75
43.75;44.25;41.62;44
44;43.75;42;44
44;44;43.88;44.25
44.25;44;44.25;44.12
44.12;44.25;43.75;43.75
43.75;44.12;44;43.12
43.12;43.75;44;42.62
42.62;43.12;44.25;44.5
44.5;42.62;44.12;44
44;44.5;43.75;43.38
43.38;44;43.12;43.62
43.62;43.38;42.62;45
45;43.62;44.5;44.5
44.5;45;44;44.88
44.88;44.5;43.38;46.25
46.25;44.88;43.62;46
46;46.25;45;45.75
45.75;46;44.5;46
46;45.75;44.88;47.75
47.75;46;46.25;50.88
50.88;47.75;46;50.75
50.75;50.88;45.75;49.75
49.75;50.75;46;49.88
49.88;49.75;47.75;50.25
50.25;49.88;50.88;49.12
49.12;50.25;50.75;49.88
49.88;49.12;49.75;52
52;49.88;49.88;51.62
51.62;52;50.25;51
51;51.62;49.12;52.75
52.75;51;49.88;51.88
51.88;52.75;52;52.75
52.75;51.88;51.62;51.88
51.88;52.75;51;52
52;51.88;52.75;53.12
53.12;52;51.88;55.12
55.12;53.12;52.75;55.75
55.75;55.12;51.88;54.38
54.38;55.75;52;53.88
53.88;54.38;53.12;53.12
53.12;53.88;55.12;53.75
53.75;53.12;55.75;53.5
53.5;53.75;54.38;53.75
53.75;53.5;53.88;53.75
53.75;53.75;53.12;53.88
53.88;53.75;53.75;53.62
53.62;53.88;53.5;55.25
55.25;53.62;53.75;57.38
57.38;55.25;53.75;56.12
56.12;57.38;53.88;56.88
56.88;56.12;53.62;57.5
57.5;56.88;55.25;59.75
59.75;57.5;57.38;58.38
58.38;59.75;56.12;58.62
58.62;58.38;56.88;59.25
59.25;58.62;57.5;58.62
58.62;59.25;59.75;59.12
59.12;58.62;58.38;58.38
58.38;59.12;58.62;58.12
58.12;58.38;59.25;57
57;58.12;58.62;56.5
56.5;57;59.12;57.62
57.62;56.5;58.38;59
59;57.62;58.12;59.5
59.5;59;57;58.5
58.5;59.5;56.5;58.88
58.88;58.5;57.62;59.25
59.25;58.88;59;58.62
58.62;59.25;59.5;58.12
58.12;58.62;58.5;58.75
58.75;58.12;58.88;58.62
58.62;58.75;59.25;57.5
57.5;58.62;58.62;57.12
57.12;57.5;58.12;56
56;57.12;58.75;55.25
55.25;56;58.62;55.25
55.25;55.25;57.5;58.62
58.62;55.25;57.12;58.25
58.25;58.62;56;56.38
56.38;58.25;55.25;57.12
57.12;56.38;55.25;57.75
57.75;57.12;58.62;56.5
56.5;57.75;58.25;56.5
56.5;56.5;56.38;56.38
56.38;56.5;57.12;55.75
55.75;56.38;57.75;52
52;55.75;56.5;54.25
54.25;52;56.5;53.62
53.62;54.25;56.38;53.12
53.12;53.62;55.75;52.88
52.88;53.12;52;53.25
53.25;52.88;54.25;54
54;53.25;53.62;54.5
54.5;54;53.12;54.62
54.62;54.5;52.88;52.75
52.75;54.62;53.25;52.62
52.62;52.75;54;53.62
53.62;52.62;54.5;53.5
53.5;53.62;54.62;52.88
52.88;53.5;52.75;52.88
52.88;52.88;52.62;52.88
52.88;52.88;53.62;53.62
53.62;52.88;53.5;53
53;53.62;52.88;52.62
52.62;53;52.88;52.62
52.62;52.62;52.88;52.25
52.25;52.62;53.62;54.75
54.75;52.25;53;55.38
55.38;54.75;52.62;56
56;55.38;52.62;55.88
55.88;56;52.25;57.5
57.5;55.88;54.75;57.38
57.38;57.5;55.38;58.25
58.25;57.38;56;57.88
57.88;58.25;55.88;57.12
57.12;57.88;57.5;58.62
58.62;57.12;57.38;58.25
58.25;58.62;58.25;57.25
57.25;58.25;57.88;56.38
56.38;57.25;57.12;54
54;56.38;58.62;53.62
53.62;54;58.25;52.62
52.62;53.62;57.25;53.5
53.5;52.62;56.38;54.62
54.62;53.5;54;53
53;54.62;53.62;53.38
53.38;53;52.62;53.12
53.12;53.38;53.5;53.12
53.12;53.12;54.62;52.5
52.5;53.12;53;53
53;52.5;53.38;52.88
52.88;53;53.12;52.38
52.38;52.88;53.12;53.88
53.88;52.38;52.5;53
53;53.88;53;53.38
53.38;53;52.88;53.38
53.38;53.38;52.38;52.25
52.25;53.38;53.88;58.38
58.38;52.25;53;58.75
58.75;58.38;53.38;59.25
59.25;58.75;53.38;58.5
58.5;59.25;52.25;57.12
57.12;58.5;58.38;57.5
57.5;57.12;58.75;58
58;57.5;59.25;58.38
58.38;58;58.5;57.75
57.75;58.38;57.12;57.12
57.12;57.75;57.5;56.5
56.5;57.12;58;57
57;56.5;58.38;58
58;57;57.75;57.25
57.25;58;57.12;57.25
57.25;57.25;56.5;57.5
57.5;57.25;57;58.5
58.5;57.5;58;61.25
61.25;58.5;57.25;60.75
60.75;61.25;57.25;61.38
61.38;60.75;57.5;62.12
62.12;61.38;58.5;61.75
61.75;62.12;61.25;63.12
63.12;61.75;60.75;63.62
63.62;63.12;61.38;64
64;63.62;62.12;63.62
63.62;64;61.75;63
63;63.62;63.12;63.5
63.5;63;63.62;62
62;63.5;64;61
61;62;63.62;62.62
62.62;61;63;62.62
62.62;62.62;63.5;61.62
61.62;62.62;62;62
62;61.62;61;62.62
62.62;62;62.62;63.75
63.75;62.62;62.62;65
65;63.75;61.62;63.75
63.75;65;62;62.88
62.88;63.75;62.62;62.38
62.38;62.88;63.75;61.62
61.62;62.38;65;61
61;61.62;63.75;62
62;61;62.88;60.88
60.88;62;62.38;59.88
59.88;60.88;61.62;61.5
61.5;59.88;61;61.12
61.12;61.5;62;60.38
60.38;61.12;60.88;58.75
58.75;60.38;59.88;57
57;58.75;61.5;56.25
56.25;57;61.12;57
57;56.25;60.38;56.75
56.75;57;58.75;56.62
56.62;56.75;57;55.62
55.62;56.62;56.25;55.88
55.88;55.62;57;56.75
56.75;55.88;56.75;58.25
58.25;56.75;56.62;56.88
56.88;58.25;55.62;56.88
56.88;56.88;55.88;55.62
55.62;56.88;56.75;55.88
55.88;55.62;58.25;62.38
62.38;55.88;56.88;61.38
61.38;62.38;56.88;62.25
62.25;61.38;55.62;62.38
62.38;62.25;55.88;62.5
62.5;62.38;62.38;62.25
62.25;62.5;61.38;61.88
61.88;62.25;62.25;62.88
62.88;61.88;62.38;62.25
62.25;62.88;62.5;63
63;62.25;62.25;63.12
63.12;63;61.88;62.38
62.38;63.12;62.88;63.25
63.25;62.38;62.25;64.5
64.5;63.25;63;64.12
64.12;64.5;63.12;64.62
64.62;64.12;62.38;63.75
63.75;64.62;63.25;64.38
64.38;63.75;64.5;64.62
64.62;64.38;64.12;64.88
64.88;64.62;64.62;66.25
66.25;64.88;63.75;68.12
68.12;66.25;64.38;67.75
67.75;68.12;64.62;67.62
67.62;67.75;64.88;67.38
67.38;67.62;66.25;69.38
69.38;67.38;68.12;70
70;69.38;67.75;69.38
69.38;70;67.62;69.38
69.38;69.38;67.38;68.5
68.5;69.38;69.38;67.88
67.88;68.5;70;67.25
67.25;67.88;69.38;67.5
67.5;67.25;69.38;67.5
67.5;67.5;68.5;67.88
67.88;67.5;67.88;67.25
67.25;67.88;67.25;67.88
67.88;67.25;67.5;69.25
69.25;67.88;67.5;69.75
