-3.769144453;-1;1
-3.139684982;1;0
-3.284875402;-1;1
0.811277477;-1;0
-1.67026035;1;0
-2.509703474;1;0
0.349195629;1;1
2.579650139;1;1
7.499656192;1;1
1.428221241;-1;0
0.642113888;1;1
-3.183468793;1;0
0.514775719;1;1
1.042175518;1;1
0.811378272;1;1
0.424860488;1;1
-0.793833186;-1;1
1.289558683;1;1
-2.088767622;1;0
-1.524938859;1;0
-0.929658859;1;0
-0.130422903;-1;1
-0.520052884;1;0
-3.384774318;1;0
0.034089925;1;1
1.690578245;1;1
-1.142469779;1;0
0.319952803;1;1
-1.103237952;1;0
1.266639179;-1;0
-0.048633113;-1;1
-4.894577205;-1;1
-5.724276433;1;0
-4.837741652;-1;1
-2.552211784;1;0
-6.557494179;-1;1
-1.058179744;1;0
-4.045447752;-1;1
0.77251773;1;1
-1.759631634;-1;1
1.406308348;-1;0
-2.938853708;-1;1
-2.827129424;-1;1
-4.085487205;-1;1
-5.106322374;1;0
-3.989685567;-1;1
0.539443081;-1;0
-3.485748112;1;0
-3.394722776;-1;1
-3.308888171;-1;1
-17.69589779;-1;1
-3.069129605;-1;1
-4.069668766;1;0
-1.041349425;1;0
1.228104624;-1;0
-1.016145816;1;0
-2.241632176;-1;1
-0.382285391;1;0
-3.012113219;-1;1
0.003186556;1;1
-1.299209569;-1;1
-0.971332865;1;0
-2.227049025;-1;1
-1.158213226;-1;1
-3.360732198;-1;1
-1.296985305;-1;1
-2.423834268;-1;1
-4.099784238;1;0
-2.444101677;1;0
2.088139168;-1;0
-0.322116769;-1;1
-1.306999033;-1;1
-1.627625091;-1;1
-2.323791982;-1;1
-1.207555753;-1;1
-1.243398326;-1;1
-1.473138606;-1;1
-2.364688656;-1;1
-4.489326314;1;0
-2.936255421;1;0
0.876128849;-1;0
0.919779232;-1;0
-3.739965134;-1;1
-1.475066893;1;0
-2.199839519;1;0
2.047408284;-1;0
1.178724252;1;1
-3.378147428;1;0
2.273550689;-1;0
-1.549170002;1;0
-4.570740425;-1;1
0.801094232;-1;0
-1.41608218;-1;1
-1.858348533;1;0
-2.201107528;-1;1
3.082813989;1;1
-0.774305348;1;0
-0.371755756;-1;1
-0.973718111;1;0
-2.047192139;1;0
-0.109853392;1;0
1.335165256;-1;0
-0.940874408;-1;1
-3.046089262;-1;1
-3.081321701;-1;1
-1.352022026;1;0
-1.928602367;-1;1
-0.320459796;-1;1
-1.108582047;-1;1
-1.892413674;-1;1
-1.866530688;-1;1
-1.199578156;1;0
-1.431581738;1;0
1.068320441;-1;0
-1.009500497;1;0
-2.891328142;-1;1
-0.317070285;1;0
-1.93051804;-1;1
0.440602043;-1;0
-1.811654951;-1;1
-1.95336063;1;0
-0.878522611;1;0
1.170762591;-1;0
0.065224196;1;1
-1.735387766;1;0
0.471550259;-1;0
1.449251875;-1;0
-2.092866792;-1;1
-1.684926599;1;0
-0.957527647;-1;1
0.75578131;-1;0
-1.431026061;-1;1
-3.942447251;1;0
-0.500145893;1;0
2.473811862;1;1
2.51537754;-1;0
0.813918613;1;1
-2.410729769;-1;1
-0.596394363;-1;1
-1.006847747;1;0
-0.480028855;1;0
0.44312785;-1;0
-0.522791057;-1;1
-1.190494451;-1;1
-0.930382134;1;0
-1.638011846;-1;1
-0.075449263;-1;1
-1.800011483;1;0
-2.313340233;-1;1
-0.409648077;-1;1
-1.15219034;1;0
-0.848902945;-1;1
-0.265640249;-1;1
-1.26709414;-1;1
-1.202103963;-1;1
-3.258585107;1;0
-2.175998147;-1;1
0.428848244;-1;0
-0.94466174;1;0
-1.880502704;1;0
0.237884138;1;1
-0.127601442;-1;1
-0.48277832;1;0
-1.145964945;1;0
1.116946307;1;1
1.477095427;1;1
0.981019923;-1;0
0.085257134;1;1
-0.793027434;1;0
1.174334235;-1;0
1.008165435;1;1
-1.978477144;1;0
2.125899732;-1;0
2.208535282;1;1
-2.031658817;1;0
0.41495328;1;1
0.837757982;-1;0
-0.384308907;-1;1
-1.659587429;1;0
-1.558202245;1;0
-0.095640106;-1;1
0.465298633;-1;0
-2.023543982;-1;1
-1.657086853;1;0
-3.765000712;-1;1
0.671615414;-1;0
-2.404536088;-1;1
-3.12191583;-1;1
-3.488899161;1;0
-1.39346076;-1;1
-0.035091407;-1;1
-1.877419734;1;0
-0.903806592;1;0
2.53585731;1;1
-0.172045531;1;0
1.728796932;-1;0
2.317630559;-1;0
-4.482116756;1;0
-2.746398424;-1;1
-0.083812502;-1;1
-1.262954204;-1;1
-2.820126186;-1;1
-0.665493515;-1;1
-0.971239961;1;0
-0.841053293;1;0
-0.128074506;1;0
0.503048068;-1;0
0.575331903;1;1
-3.094780129;-1;1
-0.766170849;-1;1
-2.379218343;-1;1
-1.006834131;1;0
0.253716953;1;1
3.549440347;-1;0
-0.242800654;-1;1
-1.015877311;-1;1
-1.698985034;1;0
-0.986631675;-1;1
-0.148967468;1;0
-5.016324535;-1;1
0.533306779;-1;0
-1.709112089;-1;1
-1.772585853;-1;1
-0.775936173;1;0
-1.155397766;1;0
0.665924024;-1;0
2.044855762;-1;0
-5.437403267;-1;1
-2.625516632;-1;1
-0.896216957;-1;1
-1.862649452;1;0
-1.767235776;-1;1
-0.238516162;-1;1
-2.712620208;1;0
-4.677814997;1;0
1.702351654;1;1
1.956264808;-1;0
0.765815138;-1;0
-1.212908639;-1;1
-1.860298245;1;0
-1.621347317;-1;1
0.53507808;1;1
-1.55370439;1;0
1.633724564;-1;0
2.99237023;-1;0
-0.171095407;1;0
0.099170196;1;1
1.450051628;-1;0
0.673918965;1;1
-1.650162417;1;0
1.356928971;1;1
0.350345499;1;1
2.592415251;-1;0
2.022031269;-1;0
-3.450940168;-1;1
-1.816677337;-1;1
-0.901480615;1;0
-0.543650987;1;0
3.066582669;1;1
3.351448767;1;1
-0.116180147;-1;1
0.32746306;-1;0
-2.464625423;1;0
-2.71104072;-1;1
2.476524484;-1;0
-3.167202521;1;0
-0.707753427;-1;1
0.27330879;-1;0
-1.343458039;-1;1
-2.089680791;-1;1
